"","host_is_superhost","host_identity_verified","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","price","guests_included","minimum_nights","number_of_reviews","instant_bookable","is_business_travel_ready","cancellation_policy","downtown","airport","ddowntown"
"4241","f","t","Apartment","Entire home/apt",3,1,1,2,"Real Bed",135,1,4,0,"f","f","strict",0,0,1834
"4244","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",200,1,3,9,"f","f","flexible",0,0,1834
"4245","f","f","Apartment","Entire home/apt",2,1,0,1,"Real Bed",170,2,1,1,"f","f","flexible",0,0,1834
"4246","f","f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",200,1,2,4,"f","t","strict",0,0,1834
"4247","f","f","Apartment","Entire home/apt",4,2,2,2,"Real Bed",400,1,1,0,"f","f","flexible",0,0,1834
"4248","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",319,1,3,3,"f","t","strict",0,0,1834
"4249","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",250,1,2,20,"f","f","strict",0,0,1834
"4250","f","f","Condominium","Entire home/apt",2,1,1,2,"Real Bed",200,1,1,1,"f","f","flexible",0,0,1834
"4251","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",319,1,3,1,"f","f","strict",0,0,1834
"4253","f","f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",270,1,1,2,"t","f","flexible",0,0,1834
"4256","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",350,1,2,29,"f","f","moderate",0,0,1834
"4257","f","f","Apartment","Entire home/apt",4,2,2,2,"Real Bed",200,1,1,0,"f","f","flexible",0,0,1834
"4258","f","t","Apartment","Entire home/apt",2,1,0,1,"Real Bed",175,1,2,14,"f","f","flexible",0,0,1834
"4259","f","t","Other","Entire home/apt",2,1,0,1,"Real Bed",259,1,3,0,"f","f","moderate",0,0,1834
"4260","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",319,1,3,2,"f","f","strict",0,0,1834
"4261","f","t","Apartment","Private room",2,2,1,2,"Real Bed",149,1,1,123,"f","f","moderate",0,0,1834
"4262","f","f","Apartment","Entire home/apt",4,1,2,2,"Real Bed",300,4,2,0,"t","f","strict",0,0,1834
"4263","f","f","Apartment","Entire home/apt",4,2,2,2,"Real Bed",300,3,1,9,"f","f","strict",0,0,1834
"4264","f","t","Apartment","Entire home/apt",5,2,2,3,"Real Bed",361,2,2,28,"f","f","strict",0,0,1834
"4266","f","f","Apartment","Entire home/apt",2,1,0,1,"Real Bed",255,2,1,2,"t","f","strict",0,0,1834
"4267","f","f","Condominium","Entire home/apt",2,1,0,3,"Real Bed",250,1,3,2,"t","f","flexible",0,0,1834
"4268","f","f","Apartment","Entire home/apt",2,1,2,1,"Real Bed",156,1,1,0,"t","f","flexible",0,0,1834
"4269","f","f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",138,1,1,32,"f","t","strict",0,0,1834
"4270","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",119,1,2,3,"t","t","strict",0,0,1834
"4271","f","f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",175,1,1,0,"t","f","flexible",0,0,1834
"4272","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",119,1,2,15,"t","t","strict",0,0,1834
"4273","f","f","Apartment","Entire home/apt",3,1,1,1,"Real Bed",155,1,3,0,"f","f","strict",0,0,1834
"4275","f","t","Apartment","Private room",2,1,1,2,"Real Bed",210,1,1,1,"f","f","moderate",0,0,1834
"4276","t","t","Apartment","Entire home/apt",5,2,2,2,"Real Bed",357,4,2,67,"f","t","moderate",0,0,1834
"4277","f","t","Apartment","Entire home/apt",5,2,2,3,"Real Bed",350,1,3,4,"f","f","moderate",0,0,1834
"4278","f","f","Apartment","Private room",2,1,1,1,"Real Bed",99,1,1,0,"t","f","flexible",0,0,1834
"4280","f","f","Apartment","Entire home/apt",3,1,0,1,"Real Bed",185,3,1,3,"f","f","strict",0,0,1834
"4281","f","t","Other","Entire home/apt",2,1,1,1,"Real Bed",259,1,3,7,"f","f","moderate",0,0,1834
"4282","t","t","Apartment","Private room",2,1,1,1,"Real Bed",179,1,2,78,"f","f","moderate",0,0,1834
"4283","f","t","Apartment","Entire home/apt",5,2,2,3,"Real Bed",350,1,3,2,"f","f","moderate",0,0,1834
"4284","t","t","Apartment","Entire home/apt",5,1,1,3,"Real Bed",135,1,1,2,"f","f","strict",0,0,1834
"4286","f","t","Apartment","Entire home/apt",3,1,1,1,"Real Bed",135,1,3,0,"f","f","flexible",0,0,1834
"4288","f","f","House","Private room",2,1,1,1,"Real Bed",105,1,1,94,"f","f","moderate",0,0,1834
"4289","t","t","Apartment","Private room",2,1,1,1,"Real Bed",90,1,1,47,"t","f","moderate",0,0,3469
"4290","f","f","Condominium","Private room",2,1,1,1,"Real Bed",99,1,2,2,"t","f","moderate",0,0,3469
"4291","f","f","House","Private room",2,1,1,1,"Real Bed",110,2,1,21,"t","f","moderate",0,0,3469
"4292","f","f","Condominium","Private room",2,1,1,1,"Real Bed",115,1,1,0,"t","f","strict",0,0,3469
"4293","t","t","Condominium","Private room",3,1,1,1,"Real Bed",98,1,1,15,"t","f","strict",0,0,3469
"4294","f","t","Condominium","Private room",2,1,1,1,"Real Bed",88,1,1,5,"f","f","flexible",0,0,3469
"4295","f","f","Apartment","Private room",1,1,1,1,"Real Bed",125,1,1,0,"t","f","flexible",0,0,3469
"4296","t","t","Condominium","Private room",2,1,1,1,"Real Bed",120,1,1,72,"f","f","strict",0,0,3469
"4297","t","t","Apartment","Private room",1,1,1,1,"Real Bed",103,1,3,127,"f","f","moderate",0,0,3469
"4298","f","t","Apartment","Private room",3,1,1,2,"Futon",45,1,1,99,"f","f","moderate",0,0,3469
"4299","f","t","House","Entire home/apt",4,2.5,2,2,"Real Bed",200,1,2,1,"f","f","strict",0,0,3469
"4300","f","f","Apartment","Entire home/apt",3,1,1,2,"Real Bed",200,1,1,0,"f","f","flexible",0,0,3469
"4301","t","t","Condominium","Private room",3,1,1,1,"Real Bed",128,1,1,121,"t","f","strict",0,0,3469
"4302","f","t","Apartment","Private room",2,1,1,1,"Real Bed",175,1,1,17,"f","f","strict",0,0,3469
"4303","f","f","House","Private room",2,1,1,1,"Real Bed",110,2,1,18,"t","f","moderate",0,0,3469
"4304","t","t","Apartment","Private room",1,1,1,1,"Real Bed",105,1,1,71,"f","f","moderate",0,0,3469
"4305","f","t","House","Private room",2,1,1,1,"Real Bed",104,1,1,59,"f","f","moderate",0,0,3469
"4306","f","f","Condominium","Private room",2,1,1,1,"Real Bed",125,1,1,3,"f","f","flexible",0,0,3469
"4307","f","t","Condominium","Private room",2,1,1,1,"Real Bed",150,1,1,1,"f","f","flexible",0,0,3469
"4308","t","t","Condominium","Private room",3,1,1,1,"Real Bed",118,1,1,44,"t","f","strict",0,0,3469
"4309","f","t","Condominium","Entire home/apt",4,1,2,2,"Real Bed",220,1,2,1,"t","f","moderate",0,0,3469
"4310","f","f","Apartment","Entire home/apt",4,1,1,2,"Real Bed",100,1,1,0,"f","f","flexible",0,0,3469
"4311","t","f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",235,1,3,32,"t","t","flexible",0,0,3469
"4312","f","t","Condominium","Entire home/apt",4,1,2,2,"Real Bed",99,1,1,59,"t","f","strict",0,0,3469
"4313","f","t","Apartment","Entire home/apt",4,1,2,2,"Real Bed",179,1,2,2,"t","f","strict",0,0,3469
"4314","f","f","Condominium","Entire home/apt",6,2,3,3,"Real Bed",400,1,2,7,"f","t","strict",0,0,3469
"4315","t","t","Apartment","Entire home/apt",6,2,2,2,"Real Bed",300,1,2,28,"f","t","flexible",0,0,3469
"4316","t","f","Apartment","Entire home/apt",8,1,2,5,"Real Bed",215,4,2,27,"f","t","flexible",0,0,3469
"4317","f","t","Condominium","Entire home/apt",6,2.5,2,2,"Real Bed",210,1,1,3,"f","f","flexible",0,0,3469
"4319","f","f","Apartment","Entire home/apt",1,1,1,1,"Real Bed",134,1,2,1,"f","f","flexible",0,0,3469
"4320","t","t","Apartment","Entire home/apt",6,1,2,4,"Real Bed",125,2,2,5,"f","t","strict",0,0,3469
"4321","t","t","Apartment","Entire home/apt",6,1,2,4,"Real Bed",175,2,2,0,"f","f","strict",0,0,3469
"4322","f","t","Apartment","Entire home/apt",11,1,3,8,"Real Bed",150,3,3,2,"f","f","strict",0,0,3469
"4324","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",175,1,1,7,"f","f","strict",0,0,3469
"4325","f","t","House","Entire home/apt",6,1.5,2,2,"Real Bed",235,4,4,1,"f","f","strict",0,0,3469
"4326","f","t","Condominium","Entire home/apt",3,1,1,1,"Real Bed",180,1,1,29,"f","f","moderate",0,0,3469
"4327","f","t","Condominium","Private room",1,1,1,1,"Real Bed",125,1,3,14,"f","f","strict",0,0,3469
"4328","f","t","House","Private room",2,2.5,1,1,"Real Bed",122,1,2,153,"f","f","moderate",0,0,3469
"4329","f","t","Apartment","Entire home/apt",3,1,2,2,"Real Bed",109,1,6,0,"f","f","moderate",0,0,3469
"4330","f","t","Apartment","Private room",2,1,1,1,"Real Bed",125,1,1,13,"f","f","flexible",0,0,3469
"4331","f","t","Condominium","Entire home/apt",6,1,1,3,"Real Bed",145,3,2,4,"f","f","strict",0,0,3469
"4332","f","t","Apartment","Entire home/apt",6,2,3,3,"Real Bed",159,1,2,7,"t","t","strict",0,0,3469
"4333","f","t","Condominium","Entire home/apt",2,1,1,1,"Real Bed",170,2,2,11,"f","f","strict",0,0,3469
"4334","f","t","Apartment","Entire home/apt",4,1,2,2,"Real Bed",110,1,2,7,"f","f","flexible",0,0,3469
"4335","f","f","Apartment","Entire home/apt",1,1,0,1,"Real Bed",135,1,2,7,"f","f","flexible",0,0,3469
"4336","f","t","Condominium","Private room",4,1.5,1,2,"Real Bed",130,2,365,52,"t","f","strict",0,0,3469
"4337","t","t","Condominium","Entire home/apt",3,1,1,1,"Real Bed",189,1,2,12,"f","f","moderate",0,0,3469
"4338","t","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",124,1,112,17,"f","f","strict",0,0,3469
"4339","f","t","Apartment","Private room",3,1,1,1,"Real Bed",89,1,1,34,"f","f","moderate",0,0,3469
"4341","f","t","Apartment","Entire home/apt",4,1,2,3,"Real Bed",150,1,3,5,"f","f","flexible",0,0,3469
"4342","f","f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",140,2,1,27,"f","f","moderate",0,0,3469
"4343","t","f","Apartment","Entire home/apt",8,1,2,6,"Real Bed",216,4,2,14,"f","f","flexible",0,0,3469
"4344","f","t","Apartment","Entire home/apt",4,2,2,2,"Real Bed",300,1,3,4,"f","f","strict",0,0,3469
"4345","f","f","Condominium","Entire home/apt",2,1,1,1,"Real Bed",136,1,1,9,"t","t","flexible",0,0,3469
"4346","t","t","Apartment","Entire home/apt",7,1,2,5,"Real Bed",89,2,2,40,"f","t","strict",0,0,3469
"4347","f","f","Apartment","Entire home/apt",8,1,2,4,"Real Bed",150,6,1,27,"f","f","strict",0,0,3469
"4348","f","f","House","Private room",2,1,1,1,"Real Bed",65,1,2,11,"f","f","moderate",0,0,3469
"4349","f","t","House","Entire home/apt",2,1,0,1,"Futon",200,1,30,1,"f","f","moderate",0,0,3469
"4350","f","t","Apartment","Entire home/apt",4,2,2,2,"Real Bed",225,3,1,2,"f","f","flexible",0,0,3469
"4351","f","t","House","Entire home/apt",2,1,1,1,"Real Bed",190,1,2,15,"f","t","strict",0,0,3469
"4352","f","t","Condominium","Entire home/apt",6,1,3,3,"Real Bed",99,4,1,113,"t","f","strict",0,0,3469
"4353","t","t","Apartment","Entire home/apt",16,3,6,12,"Real Bed",300,1,1,15,"f","t","strict",0,0,3469
"4354","t","t","Apartment","Private room",2,1,1,1,"Real Bed",86,1,2,34,"f","f","flexible",0,0,3469
"4356","f","f","Apartment","Private room",1,1,1,1,"Real Bed",108,1,1,9,"t","f","moderate",0,0,3469
"4357","f","t","House","Entire home/apt",2,2,1,1,"Real Bed",205,1,1,0,"t","f","moderate",0,0,3469
"4358","f","t","House","Private room",2,1.5,1,1,"Real Bed",130,1,2,156,"f","f","moderate",0,0,3469
"4359","f","f","House","Private room",2,1,1,1,"Real Bed",75,1,5,19,"t","f","flexible",0,0,3469
"4360","f","f","Apartment","Private room",2,1.5,1,1,"Real Bed",81,1,1,0,"f","f","flexible",0,0,3469
"4361","f","f","Condominium","Entire home/apt",6,3,3,3,"Real Bed",399,1,2,17,"t","f","strict",0,0,3469
"4362","f","t","Condominium","Entire home/apt",3,1,1,1,"Real Bed",150,1,2,0,"f","f","moderate",0,0,3469
"4363","f","t","Apartment","Entire home/apt",5,1,2,2,"Real Bed",150,1,1,30,"f","t","strict",0,0,3469
"4364","f","t","Condominium","Entire home/apt",4,2,2,2,"Real Bed",255,2,1,31,"t","t","moderate",0,0,3469
"4365","f","f","House","Private room",2,1,1,1,"Real Bed",75,1,3,66,"t","f","flexible",0,0,3469
"4367","t","t","Apartment","Entire home/apt",3,1,1,2,"Real Bed",135,1,1,6,"f","f","strict",0,0,3469
"4368","f","t","Condominium","Private room",1,1,1,1,"Real Bed",75,1,4,1,"t","f","moderate",0,0,3469
"4369","t","t","Apartment","Entire home/apt",6,1,2,3,"Real Bed",200,3,1,192,"t","t","strict",0,0,3469
"4370","f","t","Apartment","Entire home/apt",6,1,1,4,"Real Bed",100,2,2,1,"f","f","strict",0,0,3469
"4371","f","t","Condominium","Entire home/apt",6,1,2,3,"Real Bed",137,6,1,30,"t","f","strict",0,0,3469
"4372","f","t","Apartment","Entire home/apt",4,1,2,2,"Real Bed",187,4,1,169,"f","f","strict",0,0,3469
"4373","f","t","Condominium","Entire home/apt",4,2,2,2,"Real Bed",250,1,1,8,"f","f","moderate",0,0,3469
"4374","f","t","Apartment","Entire home/apt",2,1,0,1,"Real Bed",225,1,2,25,"f","f","moderate",0,0,3469
"4375","t","t","Apartment","Private room",2,1,1,1,"Real Bed",118,1,3,20,"t","f","moderate",0,0,3469
"4376","t","t","Condominium","Entire home/apt",10,2,3,6,"Real Bed",328,4,1,28,"t","t","strict",0,0,3469
"4377","f","t","Townhouse","Private room",2,1.5,1,1,"Real Bed",130,1,4,11,"f","f","strict",0,0,3469
"4378","t","t","House","Entire home/apt",3,1,1,2,"Real Bed",175,2,5,45,"f","t","strict",0,0,3469
"4379","f","t","House","Entire home/apt",8,2,2,3,"Real Bed",125,4,1,70,"f","t","strict",0,0,3469
"4380","f","f","Apartment","Entire home/apt",4,1,1,2,"Real Bed",165,1,2,7,"t","f","strict",0,0,3469
"4381","t","t","Condominium","Entire home/apt",5,1,2,2,"Real Bed",204,4,2,0,"f","f","strict",0,0,3469
"4382","f","f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",250,2,1,4,"f","f","strict",0,0,3469
"4383","t","t","House","Entire home/apt",8,1.5,3,3,"Real Bed",265,5,1,260,"f","t","strict",0,0,3469
"4384","f","f","Apartment","Entire home/apt",4,1,1,2,"Real Bed",165,1,2,3,"f","f","strict",0,0,3469
"4385","f","t","Condominium","Entire home/apt",4,2,2,2,"Real Bed",249,1,2,6,"f","f","strict",0,0,3469
"4386","f","f","House","Private room",2,1,1,1,"Real Bed",99,1,1,1,"t","f","flexible",0,0,3469
"4387","f","f","Apartment","Entire home/apt",2,1,0,1,"Real Bed",132,1,10,1,"f","f","strict",0,0,3469
"4389","f","t","Condominium","Entire home/apt",10,2,3,5,"Real Bed",375,3,1,0,"t","f","flexible",0,0,3469
"4390","f","f","House","Private room",1,1,1,1,"Real Bed",55,1,1,2,"f","f","flexible",0,0,3469
"4391","f","t","Apartment","Entire home/apt",4,2,2,2,"Real Bed",139,1,2,10,"t","t","strict",0,0,3469
"4392","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",109,1,2,4,"t","t","strict",0,0,3469
"4393","t","t","Apartment","Private room",2,1,1,1,"Real Bed",84,1,1,5,"t","f","flexible",0,0,3469
"4394","f","f","Apartment","Entire home/apt",4,1,1,2,"Real Bed",165,1,2,3,"t","f","strict",0,0,3469
"4395","t","t","Condominium","Entire home/apt",2,1,1,1,"Real Bed",135,1,1,17,"f","f","moderate",0,0,3469
"4396","f","t","Apartment","Entire home/apt",11,1,3,8,"Real Bed",150,3,2,0,"f","f","strict",0,0,3469
"4397","f","t","House","Private room",2,1.5,1,1,"Real Bed",69,1,1,117,"t","f","moderate",0,0,3469
"4398","f","t","Apartment","Private room",1,1,1,1,"Real Bed",88,1,6,40,"f","f","flexible",0,0,3469
"4400","f","f","Apartment","Entire home/apt",5,1,1,1,"Real Bed",237,1,1,0,"t","f","flexible",0,0,3469
"4402","f","t","Apartment","Private room",3,1,1,1,"Real Bed",115,2,2,136,"f","f","moderate",0,0,3469
"4403","t","t","Condominium","Entire home/apt",8,2,2,5,"Real Bed",298,4,1,4,"t","t","strict",0,0,3469
"4404","t","t","Apartment","Entire home/apt",4,1,2,2,"Real Bed",200,4,2,94,"t","t","strict",0,0,3469
"4405","f","t","House","Entire home/apt",11,2.5,4,8,"Real Bed",298,6,2,14,"f","f","strict",0,0,3469
"4406","t","t","Apartment","Entire home/apt",3,1,2,2,"Real Bed",200,1,1,7,"f","f","flexible",0,0,3469
"4407","t","t","House","Private room",2,1,1,1,"Real Bed",160,1,1,27,"f","f","moderate",0,0,3469
"4408","t","t","Apartment","Entire home/apt",4,1,2,2,"Real Bed",225,4,2,87,"t","t","strict",0,0,3469
"4409","f","t","Condominium","Entire home/apt",5,1,2,3,"Real Bed",250,1,3,3,"t","f","moderate",0,0,3469
"4410","f","t","Condominium","Entire home/apt",4,2,2,2,"Real Bed",300,1,3,4,"f","t","strict",0,0,3469
"4411","f","t","Apartment","Private room",1,1,1,3,"Real Bed",70,1,1,1,"f","f","flexible",0,0,3469
"4412","f","t","House","Private room",2,1,1,1,"Real Bed",69,1,1,146,"t","f","flexible",0,0,3469
"4413","f","t","House","Entire home/apt",14,3.5,3,7,"Real Bed",349,8,2,43,"f","t","strict",0,0,3469
"4414","f","t","Condominium","Private room",2,1,1,1,"Real Bed",90,1,1,2,"t","f","moderate",0,0,3469
"4415","f","t","Condominium","Entire home/apt",6,2.5,2,3,"Real Bed",250,2,2,9,"t","f","strict",0,0,3469
"4416","f","t","Townhouse","Private room",2,1.5,1,1,"Real Bed",199,1,2,2,"f","f","strict",0,0,3469
"4417","f","f","Hostel","Private room",2,5,1,1,"Real Bed",95,1,2,5,"f","f","strict",0,0,3469
"4418","f","t","Apartment","Private room",2,1,1,1,"Real Bed",99,1,1,59,"f","f","flexible",0,0,3469
"4419","t","t","Apartment","Shared room",2,1,1,1,"Real Bed",75,1,1,39,"t","f","moderate",0,0,3469
"4421","f","t","House","Entire home/apt",7,2.5,4,4,"Real Bed",391,1,2,19,"f","t","strict",0,0,3469
"4422","f","f","Apartment","Entire home/apt",6,2,3,3,"Real Bed",375,2,2,11,"t","t","strict",0,0,3469
"4423","f","f","House","Private room",2,1,1,1,"Real Bed",75,1,3,55,"t","f","moderate",0,0,3469
"4424","f","f","Condominium","Entire home/apt",4,1,1,1,"Real Bed",145,2,2,14,"f","f","strict",0,0,3469
"4425","t","t","Apartment","Entire home/apt",5,1,2,2,"Real Bed",130,4,2,99,"t","t","strict",0,0,3469
"4426","t","t","Apartment","Entire home/apt",6,1,2,2,"Real Bed",185,4,1,62,"f","t","strict",0,0,3469
"4427","f","f","Condominium","Entire home/apt",6,2,2,3,"Real Bed",175,4,1,121,"f","t","strict",0,0,3469
"4428","f","t","Apartment","Entire home/apt",10,2,3,7,"Real Bed",250,3,2,0,"f","f","strict",0,0,3469
"4429","t","f","Condominium","Entire home/apt",4,2,2,2,"Real Bed",250,1,2,15,"f","f","moderate",0,0,3469
"4430","f","f","Apartment","Private room",1,1,1,1,"Real Bed",57,1,1,7,"t","f","flexible",0,0,3469
"4431","f","f","House","Entire home/apt",6,1.5,2,3,"Real Bed",250,1,2,0,"t","f","flexible",0,0,3469
"4432","f","t","Condominium","Shared room",1,1,1,1,"Pull-out Sofa",87,1,1,78,"t","f","strict",0,0,3469
"4433","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",159,1,2,4,"t","t","strict",0,0,3469
"4434","f","f","Condominium","Entire home/apt",4,2,2,3,"Real Bed",159,1,1,0,"t","f","flexible",0,0,3469
"4435","t","t","House","Private room",2,2,1,1,"Real Bed",120,1,2,33,"f","f","strict",0,0,3469
"4436","f","t","House","Entire home/apt",4,2,2,2,"Real Bed",400,3,1,4,"t","f","flexible",0,0,3469
"4437","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",129,1,2,3,"t","t","strict",0,0,3469
"4438","f","f","Apartment","Entire home/apt",6,1,2,3,"Real Bed",150,6,1,15,"f","f","strict",0,0,3469
"4439","t","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",175,2,2,38,"f","f","strict",0,0,3469
"4440","f","t","House","Entire home/apt",5,2,2,3,"Real Bed",350,1,1,1,"f","f","flexible",0,0,3469
"4441","f","f","Condominium","Entire home/apt",8,2,3,4,"Real Bed",350,1,3,2,"t","f","super_strict_60",0,0,3469
"4442","f","t","Apartment","Entire home/apt",4,2,2,2,"Real Bed",250,4,1,116,"f","t","moderate",0,0,3469
"4443","f","f","Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,1,1,95,"f","f","moderate",0,0,3469
"4444","t","t","House","Private room",2,1,1,1,"Real Bed",108,1,1,57,"t","f","strict",0,0,3469
"4445","f","f","Condominium","Entire home/apt",2,1,1,1,"Real Bed",250,2,1,3,"t","f","moderate",0,0,3469
"4446","t","t","House","Private room",1,1,1,1,"Real Bed",106,1,2,68,"f","f","moderate",0,0,3469
"4447","t","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,1,3,154,"t","t","moderate",0,0,3469
"4448","t","t","Apartment","Private room",2,1,1,1,"Real Bed",135,1,1,45,"f","f","moderate",0,0,3469
"4450","f","t","Apartment","Entire home/apt",6,1.5,3,2,"Real Bed",222,1,2,3,"f","f","strict",0,0,3469
"4451","t","t","Condominium","Entire home/apt",8,2,2,5,"Real Bed",288,4,1,25,"t","t","strict",0,0,3469
"4452","t","t","House","Entire home/apt",14,2.5,4,9,"Real Bed",399,8,1,39,"t","t","strict",0,0,3469
"4453","f","f","Hostel","Private room",2,5,1,1,"Real Bed",130,1,2,1,"f","f","strict",0,0,3469
"4454","f","t","Apartment","Entire home/apt",2,1,1,2,"Real Bed",149,1,4,1,"f","f","flexible",0,0,3469
"4455","f","t","Condominium","Entire home/apt",2,1,0,1,"Futon",140,1,1,15,"f","f","moderate",0,0,3469
"4456","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",119,1,2,4,"t","t","strict",0,0,3469
"4457","f","t","Condominium","Entire home/apt",2,1.5,1,1,"Real Bed",175,1,2,2,"f","f","moderate",0,0,3469
"4458","t","t","Apartment","Entire home/apt",5,1,1,1,"Real Bed",80,2,2,25,"f","t","strict",0,0,3469
"4459","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",199,1,1,18,"f","f","moderate",0,0,3469
"4460","f","t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",140,1,1,1,"f","f","flexible",0,0,3469
"4461","f","t","Apartment","Entire home/apt",3,1,2,2,"Real Bed",150,2,1,23,"f","f","strict",0,0,3469
"4462","f","t","Apartment","Entire home/apt",4,1,1,2,"Real Bed",150,2,2,3,"f","f","flexible",0,0,3469
"4463","f","t","Condominium","Entire home/apt",4,1,1,2,"Real Bed",225,2,1,0,"f","f","moderate",0,0,3469
"4464","f","t","Condominium","Private room",3,1,1,1,"Real Bed",200,3,1,28,"f","f","moderate",0,0,3469
"4465","f","f","House","Private room",4,2,2,2,"Real Bed",210,4,1,2,"t","f","strict",0,0,3469
"4466","f","f","Condominium","Entire home/apt",4,1,2,2,"Real Bed",225,1,1,2,"f","f","flexible",0,0,3469
"4467","f","f","Apartment","Entire home/apt",5,1,1,3,"Real Bed",175,4,1,77,"f","f","strict",0,0,3469
